40.26555395	-111.6265101	-116.539051
40.26554917	-111.626498	-119.7125863
40.26554384	-111.6264861	-122.8768555
40.26553793	-111.6264744	-126.0115764
40.26553144	-111.6264631	-129.0976004
40.26552437	-111.626452	-132.1175551
40.2655167	-111.6264412	-135.0563338
40.26550842	-111.6264307	-137.9014078
40.26549953	-111.6264205	-140.6429558
40.26549002	-111.6264106	-143.2738329
40.26547988	-111.6264009	-145.789407
40.2654691	-111.6263916	-148.1873045
40.26545767	-111.6263826	-150.4671013
40.26544558	-111.6263739	-152.6299921
40.26543283	-111.6263655	-154.6784653
40.2654194	-111.6263574	-156.6159996
40.26540529	-111.6263496	-158.4467953
40.26539049	-111.6263422	-160.1755426
40.26537499	-111.6263351	-161.8072308
40.26535878	-111.6263283	-163.3469934
40.26534186	-111.6263219	-164.7999874
40.26532421	-111.6263158	-166.1713019
40.26530582	-111.62631	-167.4658898
40.26528669	-111.6263046	-168.6885212
40.26526681	-111.6262996	-169.843751
40.26524617	-111.6262948	-170.9359003
40.26522475	-111.6262905	-171.9690466
40.26520257	-111.6262865	-172.9470218
40.26517959	-111.6262829	-173.8734145
40.26515582	-111.6262797	-174.7515776
40.26513125	-111.6262768	-175.5846368
40.26510586	-111.6262743	-176.3755018
40.26507965	-111.6262722	-177.1268781
40.26505262	-111.6262705	-177.8412797
40.26502474	-111.6262691	-178.5210407
40.26499602	-111.6262682	-179.1683282
40.26496645	-111.6262676	-179.7851535
40.26493601	-111.6262675	-180.3733839
40.26490469	-111.6262677	-180.9347528
40.2648725	-111.6262684	-181.4708701
40.26483941	-111.6262695	-181.9832317
40.26480543	-111.626271	-182.4732278
40.26477054	-111.6262729	-182.9421512
40.26473473	-111.6262752	-183.4110746
40.264698	-111.626278	-183.879998
