40.24795406	-111.6468889	-51.75366098
40.24796719	-111.6468677	-51.79726788
40.24798027	-111.6468465	-51.85447722
40.2479933	-111.6468254	-51.92546362
40.24800627	-111.6468044	-52.01043388
40.24801917	-111.6467834	-52.1096282
40.24803199	-111.6467624	-52.22332145
40.24804473	-111.6467415	-52.35182467
40.24805736	-111.6467207	-52.49548678
40.2480699	-111.6466999	-52.6546965
40.24808232	-111.6466792	-52.82988447
40.24809462	-111.6466586	-53.02152568
40.2481068	-111.646638	-53.2301421
40.24811883	-111.6466176	-53.45630557
40.24813072	-111.6465972	-53.70064113
40.24814244	-111.6465769	-53.96383056
40.24815401	-111.6465566	-54.2466163
40.2481654	-111.6465365	-54.54980581
40.24817661	-111.6465165	-54.87427626
40.24818763	-111.6464966	-55.22097981
40.24819845	-111.6464768	-55.59094921
40.24820907	-111.6464571	-55.985304
40.24821947	-111.6464375	-56.40525735
40.24822964	-111.646418	-56.85212331
40.24823958	-111.6463986	-57.32732476
40.24824927	-111.6463794	-57.83240205
40.24825872	-111.6463603	-58.36902219
40.24826791	-111.6463414	-58.93898877
40.24827682	-111.6463225	-59.54425249
40.24828546	-111.6463038	-60.18692229
40.24829382	-111.6462853	-60.86927704
40.24830188	-111.6462669	-61.59377753
40.24830964	-111.6462487	-62.36307876
40.24831709	-111.6462306	-63.18004222
40.24832422	-111.6462126	-64.04774762
40.24833102	-111.6461949	-64.96950369
40.24833748	-111.6461773	-65.94885745
40.2483436	-111.6461599	-66.98960079
40.24834936	-111.6461426	-68.09577343
40.24835476	-111.6461255	-69.27166058
40.24835978	-111.6461086	-70.52178337
40.24836443	-111.6460919	-71.85087978
40.24836869	-111.6460754	-73.26387309
40.24837255	-111.6460591	-74.76582443
40.248376	-111.646043	-76.36186537
40.24837904	-111.6460271	-78.05710629
40.24838165	-111.6460114	-79.85651571
40.24838384	-111.6459959	-81.76476616
40.24838558	-111.6459806	-83.78604281
40.24838687	-111.6459655	-85.92381295
40.2483877	-111.6459507	-88.18055672
40.24838807	-111.645936	-90.55746438
40.24838796	-111.6459216	-93.05411088
40.24838737	-111.6459075	-95.66812557
40.24838629	-111.6458935	-98.39488272
40.2483847	-111.6458799	-101.2272463
40.24838261	-111.6458664	-104.1554064
40.24837999	-111.6458532	-107.1668464
40.24837685	-111.6458403	-110.2464717
40.24837317	-111.6458276	-113.3769202
40.24836895	-111.6458151	-116.539051
40.24836417	-111.645803	-119.7125863
40.24835884	-111.6457911	-122.8768555
40.24835293	-111.6457794	-126.0115764
40.24834644	-111.6457681	-129.0976004
40.24833937	-111.645757	-132.1175551
40.2483317	-111.6457462	-135.0563338
40.24832342	-111.6457357	-137.9014078
40.24831453	-111.6457255	-140.6429558
40.24830502	-111.6457156	-143.2738329
40.24829488	-111.6457059	-145.789407
40.2482841	-111.6456966	-148.1873045
40.24827267	-111.6456876	-150.4671013
40.24826058	-111.6456789	-152.6299921
40.24824783	-111.6456705	-154.6784653
40.2482344	-111.6456624	-156.6159996
40.24822029	-111.6456546	-158.4467953
40.24820549	-111.6456472	-160.1755426
40.24818999	-111.6456401	-161.8072308
40.24817378	-111.6456333	-163.3469934
40.24815686	-111.6456269	-164.7999874
40.24813921	-111.6456208	-166.1713019
40.24812082	-111.645615	-167.4658898
40.24810169	-111.6456096	-168.6885212
40.24808181	-111.6456046	-169.843751
40.24806117	-111.6455998	-170.9359003
40.24803975	-111.6455955	-171.9690466
40.24801757	-111.6455915	-172.9470218
40.24799459	-111.6455879	-173.8734145
40.24797082	-111.6455847	-174.7515776
40.24794625	-111.6455818	-175.5846368
40.24792086	-111.6455793	-176.3755018
40.24789465	-111.6455772	-177.1268781
40.24786762	-111.6455755	-177.8412797
40.24783974	-111.6455741	-178.5210407
40.24781102	-111.6455732	-179.1683282
40.24778145	-111.6455726	-179.7851535
40.24775101	-111.6455725	-180.3733839
40.24771969	-111.6455727	-180.9347528
40.2476875	-111.6455734	-181.4708701
40.24765441	-111.6455745	-181.9832317
40.24762043	-111.645576	-182.4732278
40.24758554	-111.6455779	-182.9421512
40.24754973	-111.6455802	-183.4110746
40.247513	-111.645583	-183.879998
